,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
10,1000,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
11,1100,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
12,1200,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
13,1300,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
14,1400,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
15,1500,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
16,1600,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
17,1700,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
18,1800,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
19,1900,0.0,0.9943928119999974,"[33, 0, 19, 3, 5, 30, 31, 12, 28, 3, 29, 6, 6, 20, 16, 4, 35, 3, 11, 7, 25, 10, 27, 14, 36, 12, 15, 2, 25, 18, 13, 35, 26, 14, 21, 34, 1, 18, 11, 34, 10, 12, 5, 24, 6, 27, 18, 1, 30, 8, 1, 23, 28, 23, 10, 6, 29, 22, 28, 30, 9, 36, 9, 21, 22, 4, 24, 18, 26, 29, 20, 30, 2, 7, 8]",exponential,10,0.005,0.001,9.950403756938988,10,1900
