,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
100,100,4.0109410190000006,26.0,True,100,0.3,300
101,101,4.058793122000001,26.0,True,100,0.3,300
102,102,4.098930709000001,26.0,True,100,0.3,300
103,103,4.139420902000001,26.0,True,100,0.3,300
104,104,4.179476350000002,26.0,True,100,0.3,300
105,105,4.218858221000001,26.0,True,100,0.3,300
106,106,4.261216387000001,26.0,True,100,0.3,300
107,107,4.302234242000001,26.0,True,100,0.3,300
108,108,4.344010336,26.0,True,100,0.3,300
109,109,4.386518335000002,26.0,True,100,0.3,300
110,110,4.425626224000002,26.0,True,100,0.3,300
111,111,4.465863682000002,26.0,True,100,0.3,300
