,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
30,300,3906.595088421914,0.12074983399999994,"[20, 28, 15, 19, 1, 27, 24, 2, 23, 25, 10, 16, 29, 14, 21, 26, 13, 22, 4, 12, 5, 0, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.96982165249283,50,2000
31,400,3656.570595739227,0.14428633899999999,"[20, 15, 28, 0, 26, 27, 24, 23, 10, 25, 2, 16, 29, 14, 21, 1, 13, 22, 4, 12, 5, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.963941423713834,50,2000
32,500,3448.571472407368,0.16716569399999992,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.958226036865824,50,2000
33,600,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
34,700,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
35,800,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
36,900,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
37,1000,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
38,1500,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
39,2000,3448.571472407368,0.19014915499999985,"[20, 15, 28, 12, 22, 27, 24, 25, 10, 23, 2, 16, 29, 14, 1, 21, 13, 26, 4, 5, 0, 19, 6, 8, 3, 11, 9, 18, 7, 17]",exponential,50,0.005,0.001,49.952485302028286,50,2000
40,0,7247.8771106265995,0.00010441900000013327,"[2, 28, 13, 10, 26, 24, 27, 11, 17, 22, 5, 16, 8, 14, 23, 20, 1, 29, 6, 4, 18, 19, 9, 7, 25, 3, 0, 21, 15, 12]",exponential,100,0.005,0.001,99.99994779051363,100,2000
41,10,6721.327927568215,0.01247878300000016,"[2, 28, 13, 10, 8, 1, 5, 11, 17, 21, 27, 22, 26, 14, 23, 0, 24, 29, 6, 4, 18, 19, 9, 7, 25, 3, 20, 16, 15, 12]",exponential,100,0.005,0.001,99.99376080314597,100,2000
42,25,5461.027400965115,0.025880945000000155,"[2, 28, 5, 10, 23, 21, 13, 7, 17, 25, 27, 22, 26, 14, 8, 15, 24, 29, 6, 4, 12, 19, 9, 11, 1, 3, 20, 18, 0, 16]",exponential,100,0.005,0.001,99.98706036474303,100,2000
43,50,5212.955174295495,0.04059001300000009,"[2, 28, 5, 10, 23, 21, 27, 7, 17, 4, 13, 22, 14, 8, 12, 26, 24, 29, 6, 25, 15, 19, 9, 11, 1, 3, 20, 18, 0, 16]",exponential,100,0.005,0.001,99.97970705279712,100,2000
44,75,5255.95989872437,0.054758536000000024,"[5, 28, 2, 16, 29, 21, 27, 7, 0, 4, 13, 22, 23, 10, 12, 26, 6, 14, 24, 15, 25, 19, 9, 11, 1, 3, 20, 18, 17, 8]",exponential,100,0.005,0.001,99.97262447977954,100,2000
45,0,7247.8771106265995,0.0002302329999999131,"[2, 28, 13, 10, 26, 24, 27, 11, 17, 22, 5, 16, 8, 14, 23, 20, 1, 29, 6, 4, 18, 19, 9, 7, 25, 3, 0, 21, 15, 12]",exponential,200,0.005,0.001,199.9997697671325,200,2000
46,10,6835.215135359269,0.013452962999999984,"[2, 28, 13, 10, 8, 1, 5, 11, 17, 21, 27, 22, 26, 14, 23, 19, 24, 29, 6, 4, 18, 0, 9, 7, 25, 3, 20, 16, 15, 12]",exponential,200,0.005,0.001,199.9865474894454,200,2000
47,0,7247.8771106265995,0.00013321900000007325,"[2, 28, 13, 10, 26, 24, 27, 11, 17, 22, 5, 16, 8, 14, 23, 20, 1, 29, 6, 4, 18, 19, 9, 7, 25, 3, 0, 21, 15, 12]",exponential,300,0.005,0.001,299.99980017156656,300,2000
48,10,6835.215135359269,0.01339626599999999,"[2, 28, 13, 10, 8, 1, 5, 11, 17, 21, 27, 22, 26, 14, 23, 19, 24, 29, 6, 4, 18, 0, 9, 7, 25, 3, 20, 16, 15, 12]",exponential,300,0.005,0.001,299.9799062739598,300,2000
49,0,7247.8771106265995,0.00011549199999993931,"[2, 28, 13, 10, 26, 24, 27, 11, 17, 22, 5, 16, 8, 14, 23, 20, 1, 29, 6, 4, 18, 19, 9, 7, 25, 3, 0, 21, 15, 12]",exponential,500,0.005,0.001,499.99971127008337,500,2000
50,10,6875.760058703349,0.013829539999999918,"[2, 28, 13, 10, 17, 1, 5, 11, 8, 21, 27, 22, 26, 14, 23, 19, 24, 29, 6, 4, 18, 0, 9, 7, 25, 3, 20, 16, 15, 12]",exponential,500,0.005,0.001,499.9654273453236,500,2000
51,0,7247.8771106265995,0.00013042100000015822,"[2, 28, 13, 10, 26, 24, 27, 11, 17, 22, 5, 16, 8, 14, 23, 20, 1, 29, 6, 4, 18, 19, 9, 7, 25, 3, 0, 21, 15, 12]",exponential,1000,0.005,0.001,999.9993478952126,1000,2000
52,10,6835.215135359269,0.013541900999999967,"[2, 28, 13, 10, 8, 1, 5, 11, 17, 21, 27, 22, 26, 14, 23, 19, 24, 29, 6, 4, 18, 0, 9, 7, 25, 3, 20, 16, 15, 12]",exponential,1000,0.005,0.001,999.9322927872369,1000,2000
