,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
10,1000,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
11,1100,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
12,1200,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
13,1300,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
14,1400,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
15,1500,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
16,1600,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
17,1700,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
18,1800,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
19,1900,0.0,0.5046959270000002,"[44, 47, 0, 3, 37, 39, 9, 23, 21, 27, 23, 6, 24, 24, 23, 1, 38, 9, 23, 46, 30, 17, 37, 25, 13, 8, 9, 20, 16, 5, 15, 29, 0, 18, 35, 0, 10, 44, 19, 19, 14, 2, 32, 1, 9, 32, 43, 10, 23, 35, 11, 28, 34, 0, 16, 36, 5, 38, 40, 17, 15, 4, 41, 42, 31, 1, 1, 21, 41, 16, 7, 11, 46, 18, 27, 23, 30, 49, 12, 34, 20, 11, 4, 6, 4, 2, 3, 12, 33, 36, 14, 15, 20, 3, 0, 45, 13, 45, 48, 49]",5,1900,0
