,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
10,300,4576.316457590362,3.9638238420000036,"[28, 10, 49, 25, 7, 12, 9, 32, 23, 6, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 11, 44, 33, 37, 47, 17, 30, 43, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 48, 41, 20, 4, 18, 31, 36, 39, 15, 38]",50,0.2,2000
11,400,4483.097136119701,5.270442510000002,"[28, 10, 49, 25, 7, 12, 6, 32, 23, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 11, 43, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 18, 48, 41, 20, 4, 31, 36, 39, 38, 15]",50,0.2,2000
12,500,3946.823684802692,6.5779195950000044,"[49, 10, 28, 25, 7, 12, 32, 23, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 41, 20, 38, 15, 31, 36, 39]",50,0.2,2000
13,600,3881.2381658976847,7.881402374000004,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
14,700,3881.2381658976847,8.772365748000006,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
15,800,3881.2381658976847,8.772365748000006,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
16,900,3881.2381658976847,8.772365748000006,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
17,1000,3881.2381658976847,8.772365748000006,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
18,1500,3881.2381658976847,8.772365748000006,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
19,2000,3881.2381658976847,8.772365748000006,"[49, 10, 28, 25, 39, 7, 12, 23, 32, 6, 9, 3, 16, 2, 22, 1, 14, 24, 0, 21, 40, 19, 34, 44, 17, 33, 37, 47, 30, 43, 11, 8, 27, 29, 13, 46, 45, 26, 42, 35, 5, 4, 18, 48, 38, 41, 20, 15, 31, 36]",50,0.2,2000
