,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
12,1200,37.0,0.09064259599999991,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",exponential,5,0.005,0.001,4.997734448527446,5,1200
13,0,27.0,8.598199999987344e-05,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",exponential,10,0.005,0.001,9.999995700900925,10,1200
14,100,25.0,0.01278785299999985,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",exponential,10,0.005,0.001,9.999360627790711,10,1200
15,200,25.0,0.027272111999999904,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",exponential,10,0.005,0.001,9.998636487366785,10,1200
16,300,24.0,0.04174681300000005,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",exponential,10,0.005,0.001,9.997912877184392,10,1200
17,400,24.0,0.0571778329999999,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",exponential,10,0.005,0.001,9.997141516974132,10,1200
18,500,29.0,0.07442992199999998,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.996279196290768,10,1200
19,600,36.0,0.09093296999999989,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.995454384943999,10,1200
20,700,37.0,0.10722343499999987,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.994640265101342,10,1200
21,800,37.0,0.12433292200000001,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.993785285834079,10,1200
22,900,37.0,0.12433292200000001,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.993785285834079,10,1200
23,1000,37.0,0.12433292200000001,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.993785285834079,10,1200
24,1100,37.0,0.12433292200000001,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.993785285834079,10,1200
25,1200,37.0,0.12433292200000001,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,10,0.005,0.001,9.993785285834079,10,1200
26,0,27.0,6.878799999987528e-05,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",exponential,25,0.005,0.001,24.99999140150148,25,1200
27,100,24.0,0.016535549999999954,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",exponential,25,0.005,0.001,24.997933141692773,25,1200
28,200,27.0,0.03526036999999982,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",exponential,25,0.005,0.001,24.995592842256446,25,1200
29,300,24.0,0.05340762199999993,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",exponential,25,0.005,0.001,24.993324938537565,25,1200
30,400,24.0,0.07206572999999983,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",exponential,25,0.005,0.001,24.990993406514285,25,1200
31,500,25.0,0.09179758699999985,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",exponential,25,0.005,0.001,24.988527934596206,25,1200
32,600,28.0,0.11341433999999984,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",exponential,25,0.005,0.001,24.985827226369214,25,1200
33,700,24.0,0.1350091619999998,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",exponential,25,0.005,0.001,24.983129549554082,25,1200
34,800,36.0,0.15543154299999995,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,25,0.005,0.001,24.98057860484604,25,1200
35,900,37.0,0.17668621699999987,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,25,0.005,0.001,24.97792397563385,25,1200
36,1000,37.0,0.19264388599999993,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,25,0.005,0.001,24.975931107923163,25,1200
37,1100,37.0,0.19264388599999993,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,25,0.005,0.001,24.975931107923163,25,1200
38,1200,37.0,0.19264388599999993,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,25,0.005,0.001,24.975931107923163,25,1200
39,0,27.0,8.820400000009165e-05,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",exponential,50,0.005,0.001,49.999977949004865,50,1200
40,100,3.0,0.019643489999999986,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",exponential,50,0.005,0.001,49.99508936865879,50,1200
41,200,25.0,0.04097788800000002,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",exponential,50,0.005,0.001,49.989756577420394,50,1200
42,300,26.0,0.06400555599999991,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",exponential,50,0.005,0.001,49.984001171171386,50,1200
43,400,25.0,0.08670041200000012,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",exponential,50,0.005,0.001,49.97832959442209,50,1200
44,500,4.0,0.11107866300000002,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",exponential,50,0.005,0.001,49.97223804436591,50,1200
45,600,25.0,0.13666279500000011,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",exponential,50,0.005,0.001,49.9658459715414,50,1200
46,700,28.0,0.16189295299999995,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",exponential,50,0.005,0.001,49.95954313816114,50,1200
47,800,31.0,0.1880060080000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",exponential,50,0.005,0.001,49.953020582491334,50,1200
48,900,33.0,0.2157979860000001,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",exponential,50,0.005,0.001,49.94607959851638,50,1200
49,1000,34.0,0.24281873100000007,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",exponential,50,0.005,0.001,49.93933215292625,50,1200
50,1100,37.0,0.271237779,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",exponential,50,0.005,0.001,49.93223651567862,50,1200
51,1200,37.0,0.2967495550000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",exponential,50,0.005,0.001,49.92586762172591,50,1200
52,0,27.0,7.303600000008181e-05,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",exponential,100,0.005,0.001,99.99996348200668,100,1200
53,100,26.0,0.02615089600000009,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",exponential,100,0.005,0.001,99.98692540679944,100,1200
54,200,24.0,0.05396977499999989,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]",exponential,100,0.005,0.001,99.97301875309329,100,1200
55,300,27.0,0.08293405799999998,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",exponential,100,0.005,0.001,99.9585415673842,100,1200
56,400,32.0,0.11291414399999988,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",exponential,100,0.005,0.001,99.94355886200613,100,1200
57,500,26.0,0.14319281100000003,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",exponential,100,0.005,0.001,99.92842921861073,100,1200
58,600,26.0,0.17380455099999992,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",exponential,100,0.005,0.001,99.91313547359171,100,1200
59,700,26.0,0.20564001199999993,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",exponential,100,0.005,0.001,99.89723283565603,100,1200
60,800,33.0,0.23543992699999983,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",exponential,100,0.005,0.001,99.88234929926767,100,1200
61,900,28.0,0.26698476400000004,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",exponential,100,0.005,0.001,99.86659667944578,100,1200
62,1000,27.0,0.2984113119999998,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",exponential,100,0.005,0.001,99.85090560029846,100,1200
63,1100,35.0,0.3308001279999999,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",exponential,100,0.005,0.001,99.83473664652237,100,1200
64,1200,37.0,0.363162016,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",exponential,100,0.005,0.001,99.81858375057382,100,1200
