,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
112,112,1.2429688840000006,53.0,100,0.3,300
113,113,1.2542368020000003,53.0,100,0.3,300
114,114,1.2645644420000002,53.0,100,0.3,300
115,115,1.2748607059999992,54.0,100,0.3,300
116,116,1.2858007240000005,55.0,100,0.3,300
117,117,1.2962479270000005,55.0,100,0.3,300
118,118,1.306693364,55.0,100,0.3,300
119,119,1.3172835439999995,55.0,100,0.3,300
120,120,1.3281466689999997,55.0,100,0.3,300
121,121,1.3388784389999993,60.0,100,0.3,300
122,122,1.3498388149999991,60.0,100,0.3,300
123,123,1.3603140169999994,60.0,100,0.3,300
124,124,1.3708339910000005,60.0,100,0.3,300
125,125,1.381761343,60.0,100,0.3,300
126,126,1.3968777060000006,60.0,100,0.3,300
127,127,1.4079271239999995,61.0,100,0.3,300
128,128,1.418701271999999,61.0,100,0.3,300
129,129,1.4300611170000002,61.0,100,0.3,300
130,130,1.4412321080000003,61.0,100,0.3,300
131,131,1.4518666199999997,61.0,100,0.3,300
132,132,1.4623316189999995,64.0,100,0.3,300
133,133,1.4726015479999992,64.0,100,0.3,300
134,134,1.4831438970000006,64.0,100,0.3,300
135,135,1.493420972,64.0,100,0.3,300
136,136,1.5043675369999994,64.0,100,0.3,300
137,137,1.5148917719999995,64.0,100,0.3,300
138,138,1.525146489,64.0,100,0.3,300
139,139,1.5357114039999997,64.0,100,0.3,300
140,140,1.5472404899999992,65.0,100,0.3,300
141,141,1.559283784999999,65.0,100,0.3,300
142,142,1.5706740419999994,66.0,100,0.3,300
143,143,1.581555035,66.0,100,0.3,300
144,144,1.592108701,67.0,100,0.3,300
145,145,1.6033401879999998,67.0,100,0.3,300
146,146,1.6135743039999992,67.0,100,0.3,300
147,147,1.6237797499999997,67.0,100,0.3,300
148,148,1.6337463960000003,67.0,100,0.3,300
149,149,1.6436130619999991,67.0,100,0.3,300
150,150,1.6535954350000006,67.0,100,0.3,300
151,151,1.6688327509999992,67.0,100,0.3,300
152,152,1.6795420059999993,67.0,100,0.3,300
153,153,1.6900101239999996,68.0,100,0.3,300
154,154,1.7013779789999992,70.0,100,0.3,300
155,155,1.713877654,70.0,100,0.3,300
156,156,1.724745852999999,72.0,100,0.3,300
157,157,1.7354569179999997,72.0,100,0.3,300
158,158,1.7455664789999998,72.0,100,0.3,300
159,159,1.755288995,72.0,100,0.3,300
160,160,1.7655519580000005,72.0,100,0.3,300
161,161,1.775666127,72.0,100,0.3,300
162,162,1.7862381879999996,72.0,100,0.3,300
163,163,1.796865628,73.0,100,0.3,300
164,164,1.8072444659999993,73.0,100,0.3,300
165,165,1.817544107999999,74.0,100,0.3,300
166,166,1.8275284150000006,74.0,100,0.3,300
167,167,1.8381906819999996,74.0,100,0.3,300
168,168,1.8485759889999995,74.0,100,0.3,300
169,169,1.8588321639999998,75.0,100,0.3,300
170,170,1.8691958649999991,75.0,100,0.3,300
171,171,1.879506630999999,75.0,100,0.3,300
172,172,1.8899765630000003,75.0,100,0.3,300
173,173,1.900104570999999,75.0,100,0.3,300
174,174,1.9108687499999997,75.0,100,0.3,300
175,175,1.9211796730000001,75.0,100,0.3,300
176,176,1.9363485450000004,75.0,100,0.3,300
177,177,1.9472298110000006,75.0,100,0.3,300
178,178,1.9576336529999994,75.0,100,0.3,300
179,179,1.968718266999999,75.0,100,0.3,300
180,180,1.9794155810000005,75.0,100,0.3,300
181,181,1.9901656460000003,75.0,100,0.3,300
182,182,2.000828224,75.0,100,0.3,300
183,183,2.0112065879999994,75.0,100,0.3,300
184,184,2.021037016,75.0,100,0.3,300
185,185,2.0313439890000007,75.0,100,0.3,300
186,186,2.0420925999999993,75.0,100,0.3,300
187,187,2.0538634900000003,75.0,100,0.3,300
188,188,2.0642554429999995,75.0,100,0.3,300
189,189,2.0747764280000007,75.0,100,0.3,300
190,190,2.0850985579999994,75.0,100,0.3,300
191,191,2.095389644,75.0,100,0.3,300
192,192,2.1055179629999996,75.0,100,0.3,300
193,193,2.1163380189999996,75.0,100,0.3,300
194,194,2.126679966,75.0,100,0.3,300
195,195,2.137319797999999,75.0,100,0.3,300
196,196,2.1477816459999994,75.0,100,0.3,300
197,197,2.1584136250000006,75.0,100,0.3,300
198,198,2.1701983819999997,75.0,100,0.3,300
199,199,2.1814702499999994,75.0,100,0.3,300
200,200,2.1917786460000004,75.0,100,0.3,300
201,201,2.2070249540000004,75.0,100,0.3,300
202,202,2.2189063980000006,75.0,100,0.3,300
203,203,2.231568093999999,75.0,100,0.3,300
204,204,2.2445713080000003,75.0,100,0.3,300
205,205,2.2558281409999994,75.0,100,0.3,300
206,206,2.2665011230000003,75.0,100,0.3,300
207,207,2.277134006,75.0,100,0.3,300
208,208,2.2876161769999994,75.0,100,0.3,300
209,209,2.297980267999999,75.0,100,0.3,300
210,210,2.3079755539999995,75.0,100,0.3,300
211,211,2.3180753340000004,75.0,100,0.3,300
212,212,2.3288088030000003,75.0,100,0.3,300
213,213,2.339259384999999,75.0,100,0.3,300
214,214,2.3494964319999996,75.0,100,0.3,300
215,215,2.3598444899999995,75.0,100,0.3,300
216,216,2.3702501959999998,75.0,100,0.3,300
217,217,2.381142604,75.0,100,0.3,300
218,218,2.391260870999999,75.0,100,0.3,300
219,219,2.4015056800000005,75.0,100,0.3,300
220,220,2.411692863,75.0,100,0.3,300
221,221,2.42176275,75.0,100,0.3,300
222,222,2.4326520119999993,75.0,100,0.3,300
223,223,2.4433339080000005,75.0,100,0.3,300
224,224,2.4534911599999996,75.0,100,0.3,300
225,225,2.4639183890000007,75.0,100,0.3,300
226,226,2.4739151670000004,75.0,100,0.3,300
227,227,2.484077223999999,75.0,100,0.3,300
228,228,2.4942497999999995,75.0,100,0.3,300
229,229,2.505089108999999,75.0,100,0.3,300
230,230,2.5155919829999993,75.0,100,0.3,300
231,231,2.5260817110000007,75.0,100,0.3,300
232,232,2.5366983949999993,75.0,100,0.3,300
233,233,2.5494075329999992,75.0,100,0.3,300
234,234,2.5607920559999995,75.0,100,0.3,300
235,235,2.5716649400000007,75.0,100,0.3,300
236,236,2.582382568999999,75.0,100,0.3,300
237,237,2.593161783,75.0,100,0.3,300
238,238,2.6036019020000003,75.0,100,0.3,300
239,239,2.6141567100000005,75.0,100,0.3,300
240,240,2.6242060720000007,75.0,100,0.3,300
241,241,2.6345807310000007,75.0,100,0.3,300
242,242,2.6448079069999997,75.0,100,0.3,300
243,243,2.6551889419999997,75.0,100,0.3,300
244,244,2.665597482,75.0,100,0.3,300
245,245,2.6758813189999993,75.0,100,0.3,300
246,246,2.6865890610000003,75.0,100,0.3,300
247,247,2.6970285560000002,75.0,100,0.3,300
248,248,2.707367144,75.0,100,0.3,300
249,249,2.717726858,75.0,100,0.3,300
250,250,2.729575583,75.0,100,0.3,300
251,251,2.7398541740000004,75.0,100,0.3,300
252,252,2.750028543,75.0,100,0.3,300
253,253,2.7602169959999996,75.0,100,0.3,300
254,254,2.770595727999999,75.0,100,0.3,300
255,255,2.781468984999999,75.0,100,0.3,300
256,256,2.7912462430000007,75.0,100,0.3,300
257,257,2.8015735049999995,75.0,100,0.3,300
258,258,2.8119651039999995,75.0,100,0.3,300
259,259,2.8223708059999995,75.0,100,0.3,300
260,260,2.833217426,75.0,100,0.3,300
261,261,2.8441911190000004,75.0,100,0.3,300
262,262,2.854369117,75.0,100,0.3,300
263,263,2.8647149999999995,75.0,100,0.3,300
264,264,2.8750214660000006,75.0,100,0.3,300
265,265,2.885133430999999,75.0,100,0.3,300
266,266,2.895267582,75.0,100,0.3,300
267,267,2.905289118,75.0,100,0.3,300
268,268,2.9156236069999997,75.0,100,0.3,300
269,269,2.9255542179999994,75.0,100,0.3,300
