,Iteration,Time,Fitness,Restarts,max_iters,current_restart
58,58,0.04945190999999838,14.0,5,1900,0
59,59,0.05014564000000021,14.0,5,1900,0
60,60,0.05095687599999721,14.0,5,1900,0
61,61,0.05168144599999991,14.0,5,1900,0
62,62,0.05253569399999947,14.0,5,1900,0
63,63,0.053203820000000235,14.0,5,1900,0
64,64,0.05441458499999996,13.0,5,1900,0
65,65,0.055653801999998365,11.0,5,1900,0
66,66,0.05629309000000049,11.0,5,1900,0
67,67,0.056897177999999826,11.0,5,1900,0
68,68,0.05771204299999866,11.0,5,1900,0
69,69,0.05847711499999875,11.0,5,1900,0
70,70,0.05941598499999756,11.0,5,1900,0
71,71,0.060086197000000396,11.0,5,1900,0
72,72,0.06077243100000018,11.0,5,1900,0
73,73,0.062443662999999816,10.0,5,1900,0
74,74,0.06342617800000028,10.0,5,1900,0
75,75,0.06412169000000034,10.0,5,1900,0
76,76,0.06476209599999905,10.0,5,1900,0
77,77,0.06545913799999781,10.0,5,1900,0
78,78,0.06681652199999988,9.0,5,1900,0
79,79,0.06747026000000034,9.0,5,1900,0
80,80,0.06814743300000004,9.0,5,1900,0
81,81,0.06880000499999994,9.0,5,1900,0
82,82,0.06948925300000042,9.0,5,1900,0
83,83,0.07011659199999798,9.0,5,1900,0
84,84,0.07075691400000039,9.0,5,1900,0
85,85,0.07140655799999962,9.0,5,1900,0
86,86,0.07202077999999901,9.0,5,1900,0
87,87,0.07265893699999992,9.0,5,1900,0
88,88,0.07326168799999877,9.0,5,1900,0
89,89,0.07447034899999849,8.0,5,1900,0
90,90,0.07508522899999903,8.0,5,1900,0
91,91,0.0757181179999975,8.0,5,1900,0
92,92,0.07652563299999926,8.0,5,1900,0
93,93,0.07710586099999972,8.0,5,1900,0
94,94,0.07771282099999866,8.0,5,1900,0
95,95,0.07856058599999827,8.0,5,1900,0
96,96,0.07922708499999942,8.0,5,1900,0
97,97,0.08004311399999864,8.0,5,1900,0
98,98,0.08116932299999746,7.0,5,1900,0
99,99,0.08197453300000035,7.0,5,1900,0
100,100,0.08265247299999956,7.0,5,1900,0
101,101,0.08814954300000011,7.0,5,1900,0
102,102,0.0888090169999991,7.0,5,1900,0
103,103,0.08957600399999777,7.0,5,1900,0
104,104,0.09018921399999869,7.0,5,1900,0
105,105,0.09163306900000023,6.0,5,1900,0
106,106,0.09234336299999768,6.0,5,1900,0
107,107,0.09300661900000051,6.0,5,1900,0
108,108,0.09361821299999917,6.0,5,1900,0
109,109,0.09420919299999753,6.0,5,1900,0
110,110,0.09481212499999714,6.0,5,1900,0
111,111,0.09546151999999708,6.0,5,1900,0
112,112,0.09608589899999842,6.0,5,1900,0
113,113,0.0966962450000004,6.0,5,1900,0
114,114,0.09788690799999955,5.0,5,1900,0
115,115,0.09852579200000022,5.0,5,1900,0
116,116,0.09916409699999917,5.0,5,1900,0
117,117,0.09979064199999854,5.0,5,1900,0
118,118,0.10038734299999774,5.0,5,1900,0
119,119,0.10099441099999851,5.0,5,1900,0
120,120,0.10171137999999758,5.0,5,1900,0
121,121,0.10233016899999825,5.0,5,1900,0
122,122,0.10357296799999816,4.0,5,1900,0
123,123,0.10421058000000016,4.0,5,1900,0
124,124,0.10485265599999849,4.0,5,1900,0
125,125,0.10560093799999848,4.0,5,1900,0
126,126,0.10641575899999722,4.0,5,1900,0
127,127,0.10702165200000024,4.0,5,1900,0
128,128,0.10766668299999793,4.0,5,1900,0
129,129,0.10832535699999823,4.0,5,1900,0
130,130,0.10901796099999927,4.0,5,1900,0
131,131,0.1099901819999971,4.0,5,1900,0
132,132,0.11069670999999914,4.0,5,1900,0
133,133,0.11129896599999967,4.0,5,1900,0
134,134,0.11210357399999893,4.0,5,1900,0
135,135,0.11278132200000002,4.0,5,1900,0
136,136,0.11346111699999994,4.0,5,1900,0
137,137,0.11412587999999957,4.0,5,1900,0
138,138,0.11472142499999904,4.0,5,1900,0
139,139,0.11531854099999705,4.0,5,1900,0
140,140,0.11591300999999987,4.0,5,1900,0
141,141,0.11651885199999867,4.0,5,1900,0
142,142,0.11712322600000036,4.0,5,1900,0
143,143,0.11777570499999968,4.0,5,1900,0
144,144,0.11843915399999716,4.0,5,1900,0
145,145,0.11908120799999722,4.0,5,1900,0
146,146,0.1196980510000003,4.0,5,1900,0
147,147,0.12031132499999941,4.0,5,1900,0
148,148,0.12097254699999738,4.0,5,1900,0
149,149,0.1215975329999992,4.0,5,1900,0
150,150,0.12223049199999991,4.0,5,1900,0
151,151,0.12288932699999933,4.0,5,1900,0
152,152,0.12355602199999893,4.0,5,1900,0
153,153,0.1246311630000001,4.0,5,1900,0
154,154,0.12538928799999738,4.0,5,1900,0
155,155,0.1260038769999987,4.0,5,1900,0
156,156,0.12667017299999728,4.0,5,1900,0
157,157,0.12734646599999877,4.0,5,1900,0
158,158,0.12816039399999823,4.0,5,1900,0
159,159,0.12892153900000025,4.0,5,1900,0
160,160,0.12955872299999882,4.0,5,1900,0
161,161,0.13017508999999805,4.0,5,1900,0
162,162,0.13074655199999796,4.0,5,1900,0
163,163,0.1313624919999974,4.0,5,1900,0
164,164,0.1320380270000001,4.0,5,1900,0
165,165,0.13293104499999941,4.0,5,1900,0
166,166,0.13377813299999985,4.0,5,1900,0
167,167,0.13466974199999981,4.0,5,1900,0
168,168,0.1356044109999992,4.0,5,1900,0
169,169,0.1363016970000004,4.0,5,1900,0
170,170,0.13692414199999803,4.0,5,1900,0
171,171,0.1375774149999991,4.0,5,1900,0
172,172,0.13818286999999785,4.0,5,1900,0
173,173,0.13888067599999943,4.0,5,1900,0
174,174,0.13952616199999923,4.0,5,1900,0
175,175,0.14018661999999793,4.0,5,1900,0
176,176,0.1408090979999983,4.0,5,1900,0
177,177,0.14144649600000037,4.0,5,1900,0
178,178,0.1421904189999985,4.0,5,1900,0
179,179,0.14285671599999716,4.0,5,1900,0
180,180,0.1436005329999972,4.0,5,1900,0
181,181,0.14426148699999786,4.0,5,1900,0
182,182,0.14486604400000047,4.0,5,1900,0
183,183,0.1455007309999985,4.0,5,1900,0
184,184,0.14674531300000027,3.0,5,1900,0
185,185,0.14735914499999936,3.0,5,1900,0
186,186,0.14795544399999727,3.0,5,1900,0
187,187,0.1485693719999972,3.0,5,1900,0
188,188,0.14950611199999742,3.0,5,1900,0
189,189,0.15014921899999933,3.0,5,1900,0
190,190,0.1507456019999971,3.0,5,1900,0
191,191,0.15135448399999873,3.0,5,1900,0
192,192,0.15204316199999823,3.0,5,1900,0
193,193,0.15291812499999935,3.0,5,1900,0
194,194,0.1536483519999976,3.0,5,1900,0
195,195,0.15444337199999936,3.0,5,1900,0
196,196,0.15514531899999895,3.0,5,1900,0
197,197,0.1557911749999974,3.0,5,1900,0
198,198,0.1567649909999993,3.0,5,1900,0
199,199,0.1580814410000002,3.0,5,1900,0
200,200,0.15881749499999742,3.0,5,1900,0
201,201,0.1659789399999987,3.0,5,1900,0
202,202,0.1667225049999992,3.0,5,1900,0
203,203,0.16762295899999913,3.0,5,1900,0
204,204,0.16887266299999837,2.0,5,1900,0
205,205,0.16952911099999923,2.0,5,1900,0
206,206,0.17074424699999824,2.0,5,1900,0
207,207,0.17174281699999838,2.0,5,1900,0
208,208,0.17260309699999965,2.0,5,1900,0
209,209,0.1733527369999983,2.0,5,1900,0
210,210,0.17427730300000022,2.0,5,1900,0
211,211,0.17500499299999817,2.0,5,1900,0
212,212,0.17573106399999716,2.0,5,1900,0
213,213,0.1763885519999988,2.0,5,1900,0
214,214,0.17700124799999983,2.0,5,1900,0
215,215,0.17765456499999743,2.0,5,1900,0
216,216,0.17826519899999838,2.0,5,1900,0
217,217,0.17889229999999756,2.0,5,1900,0
218,218,0.17952992799999734,2.0,5,1900,0
219,219,0.18073634299999952,1.0,5,1900,0
220,220,0.18133759899999902,1.0,5,1900,0
221,221,0.18201204500000046,1.0,5,1900,0
222,222,0.18265004399999896,1.0,5,1900,0
223,223,0.18345805999999953,1.0,5,1900,0
224,224,0.18448633899999933,1.0,5,1900,0
225,225,0.1851612859999996,1.0,5,1900,0
226,226,0.18613008199999825,1.0,5,1900,0
227,227,0.1868973099999991,1.0,5,1900,0
228,228,0.1876229330000001,1.0,5,1900,0
229,229,0.18830977600000054,1.0,5,1900,0
230,230,0.18898412199999726,1.0,5,1900,0
231,231,0.18993684599999838,1.0,5,1900,0
232,232,0.19098765399999706,1.0,5,1900,0
233,233,0.19181838999999812,1.0,5,1900,0
234,234,0.1924580529999993,1.0,5,1900,0
235,235,0.19306262299999943,1.0,5,1900,0
236,236,0.19374117499999954,1.0,5,1900,0
237,237,0.19439891499999717,1.0,5,1900,0
238,238,0.195074623,1.0,5,1900,0
239,239,0.19571316200000055,1.0,5,1900,0
240,240,0.19631187899999958,1.0,5,1900,0
241,241,0.19705185399999792,1.0,5,1900,0
242,242,0.19781484399999982,1.0,5,1900,0
243,243,0.19866588000000007,1.0,5,1900,0
244,244,0.1994477450000005,1.0,5,1900,0
245,245,0.20015839699999916,1.0,5,1900,0
246,246,0.20099336999999906,1.0,5,1900,0
247,247,0.2019790379999975,1.0,5,1900,0
248,248,0.20260926299999937,1.0,5,1900,0
249,249,0.20321912200000014,1.0,5,1900,0
250,250,0.2038644949999977,1.0,5,1900,0
251,251,0.20451652899999928,1.0,5,1900,0
252,252,0.20518957999999898,1.0,5,1900,0
253,253,0.205885533,1.0,5,1900,0
254,254,0.2065218179999988,1.0,5,1900,0
255,255,0.2072780939999994,1.0,5,1900,0
256,256,0.2081090379999999,1.0,5,1900,0
257,257,0.2087457879999981,1.0,5,1900,0
258,258,0.2093498459999985,1.0,5,1900,0
259,259,0.20995692800000043,1.0,5,1900,0
260,260,0.2105571779999984,1.0,5,1900,0
261,261,0.21115772799999988,1.0,5,1900,0
262,262,0.21176505299999704,1.0,5,1900,0
263,263,0.2124438359999985,1.0,5,1900,0
264,264,0.21305053300000054,1.0,5,1900,0
265,265,0.21367230399999926,1.0,5,1900,0
266,266,0.21428200999999802,1.0,5,1900,0
267,267,0.21519145399999928,1.0,5,1900,0
268,268,0.21605107399999923,1.0,5,1900,0
269,269,0.2169765109999986,1.0,5,1900,0
270,270,0.21804126299999993,1.0,5,1900,0
271,271,0.21895941000000008,1.0,5,1900,0
272,272,0.2200309979999986,1.0,5,1900,0
273,273,0.22091449899999915,1.0,5,1900,0
274,274,0.22166167299999984,1.0,5,1900,0
275,275,0.2228642989999976,1.0,5,1900,0
276,276,0.22362880999999746,1.0,5,1900,0
277,277,0.22424672699999704,1.0,5,1900,0
278,278,0.22492687499999775,1.0,5,1900,0
279,279,0.22558746400000018,1.0,5,1900,0
280,280,0.22623177299999853,1.0,5,1900,0
281,281,0.22684122199999734,1.0,5,1900,0
282,282,0.227485429999998,1.0,5,1900,0
283,283,0.228137573999998,1.0,5,1900,0
284,284,0.228804255,1.0,5,1900,0
285,285,0.22944931800000035,1.0,5,1900,0
286,286,0.23017506999999782,1.0,5,1900,0
287,287,0.23088736799999765,1.0,5,1900,0
288,288,0.23155715899999763,1.0,5,1900,0
289,289,0.2321966319999973,1.0,5,1900,0
290,290,0.2329413779999996,1.0,5,1900,0
291,291,0.23385888700000024,1.0,5,1900,0
292,292,0.23502181799999988,1.0,5,1900,0
293,293,0.23594153799999873,1.0,5,1900,0
294,294,0.236577166,1.0,5,1900,0
295,295,0.23718118300000057,1.0,5,1900,0
296,296,0.2378783939999991,1.0,5,1900,0
297,297,0.23852895399999952,1.0,5,1900,0
298,298,0.23914316299999783,1.0,5,1900,0
299,299,0.23976532200000022,1.0,5,1900,0
300,300,0.24039381899999768,1.0,5,1900,0
301,301,0.24639059899999793,1.0,5,1900,0
302,302,0.2470232199999991,1.0,5,1900,0
303,303,0.24766157599999872,1.0,5,1900,0
304,304,0.24841125200000036,1.0,5,1900,0
305,305,0.24916561999999942,1.0,5,1900,0
306,306,0.24995554799999908,1.0,5,1900,0
307,307,0.2509744519999977,1.0,5,1900,0
308,308,0.2516062269999999,1.0,5,1900,0
309,309,0.25223014399999855,1.0,5,1900,0
310,310,0.25287676199999964,1.0,5,1900,0
311,311,0.25362316999999734,1.0,5,1900,0
312,312,0.2547262020000005,1.0,5,1900,0
313,313,0.2553888200000003,1.0,5,1900,0
314,314,0.2560447109999977,1.0,5,1900,0
315,315,0.25667350799999866,1.0,5,1900,0
316,316,0.2572754049999979,1.0,5,1900,0
317,317,0.2578775019999995,1.0,5,1900,0
318,318,0.2585131719999971,1.0,5,1900,0
319,319,0.2592561339999975,1.0,5,1900,0
320,320,0.26577955599999825,32.0,5,1900,1
321,321,0.2721359039999989,30.0,5,1900,1
322,322,0.27364336699999825,29.0,5,1900,1
323,323,0.2750065379999995,29.0,5,1900,1
324,324,0.27566200099999705,29.0,5,1900,1
325,325,0.27628837299999986,29.0,5,1900,1
326,326,0.2768932719999988,28.0,5,1900,1
327,327,0.2780628719999996,28.0,5,1900,1
328,328,0.27873169899999795,28.0,5,1900,1
329,329,0.27939684699999745,28.0,5,1900,1
330,330,0.28001422999999903,28.0,5,1900,1
331,331,0.2806700119999981,27.0,5,1900,1
332,332,0.2822061239999982,25.0,5,1900,1
333,333,0.2835982399999999,25.0,5,1900,1
334,334,0.2843747539999981,24.0,5,1900,1
335,335,0.28636822899999714,24.0,5,1900,1
336,336,0.28757539799999776,24.0,5,1900,1
337,337,0.28830413300000046,24.0,5,1900,1
338,338,0.2890793089999981,24.0,5,1900,1
339,339,0.2897505289999991,23.0,5,1900,1
340,340,0.29099798699999724,21.0,5,1900,1
341,341,0.29221402399999974,21.0,5,1900,1
342,342,0.29295660500000054,20.0,5,1900,1
343,343,0.29428063699999996,20.0,5,1900,1
344,344,0.29490553999999847,20.0,5,1900,1
345,345,0.29555819499999814,20.0,5,1900,1
346,346,0.29630575799999903,20.0,5,1900,1
347,347,0.297080888,19.0,5,1900,1
348,348,0.2989157279999972,19.0,5,1900,1
349,349,0.29963288499999763,19.0,5,1900,1
350,350,0.3002845470000004,19.0,5,1900,1
351,351,0.30092337099999966,19.0,5,1900,1
352,352,0.3016744729999985,19.0,5,1900,1
353,353,0.3023932279999997,19.0,5,1900,1
354,354,0.30359790700000033,19.0,5,1900,1
355,355,0.30435428399999864,19.0,5,1900,1
356,356,0.3049752789999971,19.0,5,1900,1
357,357,0.3055808760000005,19.0,5,1900,1
358,358,0.3062813019999986,19.0,5,1900,1
359,359,0.30689332999999763,18.0,5,1900,1
360,360,0.30810139799999803,18.0,5,1900,1
361,361,0.3087217039999999,18.0,5,1900,1
362,362,0.30941428799999926,18.0,5,1900,1
363,363,0.31004635899999755,18.0,5,1900,1
364,364,0.31065187899999813,18.0,5,1900,1
365,365,0.31127035199999753,18.0,5,1900,1
366,366,0.3118855879999991,18.0,5,1900,1
367,367,0.3124898209999998,18.0,5,1900,1
368,368,0.3131402579999971,18.0,5,1900,1
369,369,0.3142079769999988,18.0,5,1900,1
370,370,0.3149583689999993,18.0,5,1900,1
371,371,0.3156981239999972,18.0,5,1900,1
372,372,0.3163443959999981,17.0,5,1900,1
373,373,0.31752281300000007,16.0,5,1900,1
374,374,0.3191852259999983,16.0,5,1900,1
375,375,0.3199540739999982,16.0,5,1900,1
376,376,0.3205790569999998,16.0,5,1900,1
377,377,0.3211867409999982,16.0,5,1900,1
378,378,0.3218021919999998,16.0,5,1900,1
379,379,0.32241965699999753,16.0,5,1900,1
380,380,0.3231039709999983,16.0,5,1900,1
381,381,0.32371044199999943,13.0,5,1900,1
382,382,0.32508275899999717,13.0,5,1900,1
383,383,0.32591735599999794,13.0,5,1900,1
384,384,0.32679249299999924,13.0,5,1900,1
385,385,0.3274898759999978,12.0,5,1900,1
386,386,0.3288250099999992,12.0,5,1900,1
387,387,0.3294539609999987,12.0,5,1900,1
388,388,0.33053171999999975,12.0,5,1900,1
389,389,0.33117004500000036,12.0,5,1900,1
390,390,0.33178021899999877,12.0,5,1900,1
391,391,0.33241798199999906,12.0,5,1900,1
392,392,0.3330487180000006,12.0,5,1900,1
393,393,0.3341098900000006,12.0,5,1900,1
394,394,0.3350575219999996,12.0,5,1900,1
395,395,0.3356900540000005,12.0,5,1900,1
396,396,0.33631367499999953,12.0,5,1900,1
397,397,0.3369643019999984,11.0,5,1900,1
398,398,0.33818331499999843,11.0,5,1900,1
399,399,0.3388270889999987,11.0,5,1900,1
400,400,0.33944603599999823,11.0,5,1900,1
401,401,0.3400643759999973,11.0,5,1900,1
402,402,0.34067962900000026,11.0,5,1900,1
403,403,0.34129476399999703,11.0,5,1900,1
404,404,0.34190815299999855,11.0,5,1900,1
405,405,0.34254448199999743,11.0,5,1900,1
406,406,0.34315550699999875,11.0,5,1900,1
407,407,0.34377151400000017,11.0,5,1900,1
408,408,0.34440331499999743,11.0,5,1900,1
409,409,0.3451016520000003,11.0,5,1900,1
410,410,0.34601302599999784,11.0,5,1900,1
411,411,0.3468289079999991,10.0,5,1900,1
412,412,0.3480245350000004,9.0,5,1900,1
413,413,0.34922808900000035,8.0,5,1900,1
414,414,0.3505550839999998,8.0,5,1900,1
415,415,0.351171248,8.0,5,1900,1
416,416,0.3517934849999982,8.0,5,1900,1
417,417,0.3523789399999977,8.0,5,1900,1
418,418,0.35295786000000007,8.0,5,1900,1
419,419,0.35356471999999783,8.0,5,1900,1
420,420,0.35417471699999936,8.0,5,1900,1
421,421,0.3607579199999975,8.0,5,1900,1
422,422,0.3613921900000001,8.0,5,1900,1
423,423,0.3626574920000003,8.0,5,1900,1
424,424,0.3632893779999975,6.0,5,1900,1
425,425,0.3644423159999981,6.0,5,1900,1
426,426,0.36505337599999876,6.0,5,1900,1
427,427,0.3657033080000005,6.0,5,1900,1
428,428,0.3664710830000004,6.0,5,1900,1
429,429,0.36714909799999873,6.0,5,1900,1
430,430,0.3679848729999975,6.0,5,1900,1
431,431,0.36862812799999745,6.0,5,1900,1
432,432,0.36924761399999895,6.0,5,1900,1
433,433,0.36989694300000053,6.0,5,1900,1
434,434,0.37053402699999793,6.0,5,1900,1
435,435,0.3711421549999976,6.0,5,1900,1
436,436,0.3717502209999992,6.0,5,1900,1
437,437,0.3723677549999991,6.0,5,1900,1
438,438,0.37305777699999965,5.0,5,1900,1
439,439,0.3742702419999979,5.0,5,1900,1
440,440,0.37486843699999994,5.0,5,1900,1
441,441,0.3754680169999993,5.0,5,1900,1
442,442,0.37613239599999915,5.0,5,1900,1
443,443,0.3767441269999985,5.0,5,1900,1
444,444,0.377341947999998,5.0,5,1900,1
445,445,0.3784273630000001,5.0,5,1900,1
446,446,0.3791522719999989,5.0,5,1900,1
447,447,0.3799572490000003,4.0,5,1900,1
448,448,0.38133039799999935,4.0,5,1900,1
449,449,0.38201450399999715,4.0,5,1900,1
450,450,0.3826110569999983,4.0,5,1900,1
451,451,0.38323724299999995,4.0,5,1900,1
452,452,0.3840858219999994,4.0,5,1900,1
453,453,0.38493163699999755,4.0,5,1900,1
454,454,0.38562060299999956,4.0,5,1900,1
455,455,0.3862941439999972,4.0,5,1900,1
456,456,0.38691185699999764,4.0,5,1900,1
457,457,0.38775838499999793,4.0,5,1900,1
458,458,0.3885421909999991,4.0,5,1900,1
459,459,0.38919796799999773,4.0,5,1900,1
460,460,0.39002623799999725,4.0,5,1900,1
461,461,0.3908072340000004,4.0,5,1900,1
462,462,0.39157563299999865,4.0,5,1900,1
463,463,0.39230272,4.0,5,1900,1
464,464,0.3929304019999975,4.0,5,1900,1
465,465,0.3936317129999978,4.0,5,1900,1
466,466,0.3947033549999972,4.0,5,1900,1
467,467,0.39571202999999855,4.0,5,1900,1
468,468,0.3967071749999995,4.0,5,1900,1
469,469,0.39768682000000055,4.0,5,1900,1
470,470,0.3986842469999985,4.0,5,1900,1
471,471,0.39967756899999785,4.0,5,1900,1
472,472,0.40062476599999997,4.0,5,1900,1
473,473,0.4013384079999973,4.0,5,1900,1
474,474,0.40198109900000034,4.0,5,1900,1
475,475,0.402614904,4.0,5,1900,1
476,476,0.4033064169999996,4.0,5,1900,1
477,477,0.40393224399999994,2.0,5,1900,1
478,478,0.40525689599999737,2.0,5,1900,1
479,479,0.4059523609999971,2.0,5,1900,1
480,480,0.4065746389999987,2.0,5,1900,1
481,481,0.4072303479999988,2.0,5,1900,1
482,482,0.40787529999999705,2.0,5,1900,1
483,483,0.408499158999998,2.0,5,1900,1
484,484,0.4091452079999982,2.0,5,1900,1
485,485,0.40977247799999716,2.0,5,1900,1
486,486,0.4103984529999991,2.0,5,1900,1
487,487,0.4110599979999989,2.0,5,1900,1
488,488,0.41202904100000026,2.0,5,1900,1
489,489,0.4126672159999991,2.0,5,1900,1
490,490,0.4133138859999974,2.0,5,1900,1
491,491,0.4139650209999992,2.0,5,1900,1
492,492,0.41457747599999806,2.0,5,1900,1
493,493,0.41524665399999705,2.0,5,1900,1
494,494,0.41646241499999803,2.0,5,1900,1
495,495,0.41726204999999794,2.0,5,1900,1
496,496,0.41793988299999896,2.0,5,1900,1
497,497,0.41859176999999903,2.0,5,1900,1
498,498,0.41923545899999937,2.0,5,1900,1
499,499,0.41985746599999985,2.0,5,1900,1
500,500,0.42051755700000015,2.0,5,1900,1
501,501,0.42122366299999925,2.0,5,1900,1
502,502,0.42189881799999895,2.0,5,1900,1
503,503,0.42251379,2.0,5,1900,1
504,504,0.4231606889999995,2.0,5,1900,1
505,505,0.4238102969999993,2.0,5,1900,1
506,506,0.42443473899999873,2.0,5,1900,1
507,507,0.42504546700000034,2.0,5,1900,1
508,508,0.4259927240000003,2.0,5,1900,1
509,509,0.426699382999999,2.0,5,1900,1
510,510,0.4273287539999977,2.0,5,1900,1
511,511,0.42794253699999985,2.0,5,1900,1
512,512,0.42855698500000017,2.0,5,1900,1
513,513,0.4291818329999977,2.0,5,1900,1
514,514,0.4302072179999996,2.0,5,1900,1
515,515,0.4308563459999988,2.0,5,1900,1
516,516,0.4315682999999986,2.0,5,1900,1
517,517,0.43269158300000043,2.0,5,1900,1
518,518,0.43401958299999777,2.0,5,1900,1
519,519,0.43516400799999744,2.0,5,1900,1
520,520,0.4360465869999999,2.0,5,1900,1
521,521,0.44647206999999867,2.0,5,1900,1
522,522,0.44711444200000017,2.0,5,1900,1
523,523,0.44774864000000036,2.0,5,1900,1
524,524,0.4484267889999991,1.0,5,1900,1
525,525,0.4498207369999996,1.0,5,1900,1
526,526,0.45047768099999885,1.0,5,1900,1
527,527,0.4513105979999992,1.0,5,1900,1
528,528,0.4519864990000002,1.0,5,1900,1
529,529,0.45263226299999815,1.0,5,1900,1
530,530,0.4533442259999987,1.0,5,1900,1
531,531,0.45397062600000027,1.0,5,1900,1
532,532,0.45459350199999804,1.0,5,1900,1
533,533,0.45526349699999713,1.0,5,1900,1
534,534,0.4559144340000003,1.0,5,1900,1
535,535,0.45652758099999957,1.0,5,1900,1
536,536,0.4571745759999999,1.0,5,1900,1
537,537,0.4582682939999998,1.0,5,1900,1
538,538,0.45924075399999964,1.0,5,1900,1
539,539,0.46023698799999835,1.0,5,1900,1
540,540,0.4611936849999978,1.0,5,1900,1
541,541,0.46217042600000013,1.0,5,1900,1
542,542,0.46334953699999915,1.0,5,1900,1
543,543,0.46463046599999913,1.0,5,1900,1
544,544,0.46557618399999967,1.0,5,1900,1
545,545,0.4663427839999983,1.0,5,1900,1
546,546,0.46736476899999957,1.0,5,1900,1
547,547,0.4680266119999992,1.0,5,1900,1
548,548,0.468645967999997,1.0,5,1900,1
549,549,0.4693069829999992,1.0,5,1900,1
550,550,0.46995242699999906,1.0,5,1900,1
551,551,0.47058199700000003,1.0,5,1900,1
552,552,0.47127243699999966,1.0,5,1900,1
553,553,0.4719301559999991,1.0,5,1900,1
554,554,0.4726371329999992,1.0,5,1900,1
555,555,0.4732598399999972,1.0,5,1900,1
556,556,0.47388254199999835,1.0,5,1900,1
557,557,0.47466263999999825,1.0,5,1900,1
558,558,0.47536441199999757,1.0,5,1900,1
559,559,0.47601978199999806,1.0,5,1900,1
560,560,0.4767953389999988,1.0,5,1900,1
561,561,0.47743781499999827,1.0,5,1900,1
562,562,0.4780866099999983,1.0,5,1900,1
563,563,0.47874393100000034,1.0,5,1900,1
564,564,0.4794032179999981,1.0,5,1900,1
565,565,0.48003262599999985,1.0,5,1900,1
566,566,0.4808684089999993,1.0,5,1900,1
567,567,0.48192047799999926,1.0,5,1900,1
568,568,0.48269468999999887,1.0,5,1900,1
569,569,0.4837095809999994,1.0,5,1900,1
570,570,0.4848194609999972,1.0,5,1900,1
571,571,0.48575465699999754,1.0,5,1900,1
572,572,0.4865289920000002,1.0,5,1900,1
573,573,0.487577856999998,1.0,5,1900,1
574,574,0.48854495099999795,1.0,5,1900,1
575,575,0.4892028119999985,1.0,5,1900,1
576,576,0.48996120099999985,1.0,5,1900,1
577,577,0.4906554750000005,1.0,5,1900,1
578,578,0.4913150850000001,1.0,5,1900,1
579,579,0.4919631829999993,1.0,5,1900,1
580,580,0.4926426809999995,1.0,5,1900,1
581,581,0.49330837999999844,1.0,5,1900,1
