,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
273,273,3.438555764000002,100.0,100,0.3,300
274,274,3.4505695380000017,100.0,100,0.3,300
275,275,3.4628939310000018,100.0,100,0.3,300
276,276,3.475060163,100.0,100,0.3,300
277,277,3.487086975000002,100.0,100,0.3,300
278,278,3.499311597,100.0,100,0.3,300
279,279,3.5110522610000015,100.0,100,0.3,300
280,280,3.5232134979999987,100.0,100,0.3,300
281,281,3.5348695239999994,100.0,100,0.3,300
282,282,3.546599597000002,100.0,100,0.3,300
283,283,3.558477993000002,100.0,100,0.3,300
284,284,3.5719775470000013,100.0,100,0.3,300
285,285,3.583966523999999,100.0,100,0.3,300
286,286,3.596230942,100.0,100,0.3,300
287,287,3.6083081659999987,100.0,100,0.3,300
288,288,3.621116699,100.0,100,0.3,300
289,289,3.633196773,100.0,100,0.3,300
290,290,3.6453324869999992,100.0,100,0.3,300
291,291,3.657130841999999,100.0,100,0.3,300
292,292,3.6690035550000015,100.0,100,0.3,300
293,293,3.6815145120000015,100.0,100,0.3,300
294,294,3.694141929999999,100.0,100,0.3,300
295,295,3.7060845480000015,100.0,100,0.3,300
296,296,3.7181987550000013,100.0,100,0.3,300
297,297,3.7302244280000014,100.0,100,0.3,300
298,298,3.7426256220000003,100.0,100,0.3,300
