,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
18,1500,1419.8360036674483,0.28825092600000013,"[3, 2, 1, 8, 5, 7, 0, 9, 4, 6]",10,0.05,2000
19,2000,1419.8360036674483,0.28825092600000013,"[3, 2, 1, 8, 5, 7, 0, 9, 4, 6]",10,0.05,2000
20,0,2385.008139095197,0.00048538100000006246,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",10,0.1,2000
21,10,1726.6206109338023,0.01579311299999997,"[6, 1, 9, 2, 8, 5, 7, 0, 3, 4]",10,0.1,2000
22,25,1568.750128294902,0.03893604900000014,"[6, 9, 1, 2, 8, 5, 7, 0, 3, 4]",10,0.1,2000
23,50,1456.9399380211084,0.072755978,"[6, 9, 0, 2, 1, 8, 5, 7, 3, 4]",10,0.1,2000
24,75,1307.5838351930106,0.10706684500000008,"[6, 9, 0, 2, 1, 8, 5, 7, 4, 3]",10,0.1,2000
25,100,1306.2221321581449,0.14175587599999995,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
26,125,1306.2221321581449,0.17628810399999995,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
27,150,1306.2221321581449,0.2089465800000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
28,175,1306.2221321581449,0.242735543,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
29,200,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
30,300,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
31,400,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
32,500,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
33,600,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
34,700,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
35,800,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
36,900,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
37,1000,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
38,1500,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
39,2000,1306.2221321581449,0.2580176030000001,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.1,2000
40,0,2385.008139095197,0.00048854999999981,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",10,0.2,2000
41,10,1568.750128294902,0.017229179999999955,"[6, 9, 1, 2, 8, 5, 7, 0, 3, 4]",10,0.2,2000
42,25,1506.4641016247035,0.0405476939999998,"[3, 9, 1, 2, 8, 5, 7, 0, 4, 6]",10,0.2,2000
43,50,1442.602493025377,0.07550283699999993,"[6, 3, 1, 2, 8, 5, 7, 0, 9, 4]",10,0.2,2000
44,75,1442.602493025377,0.1082904549999999,"[6, 3, 1, 2, 8, 5, 7, 0, 9, 4]",10,0.2,2000
45,100,1419.8360036674483,0.147088557,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
46,125,1419.8360036674483,0.18015676999999997,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
47,150,1419.8360036674483,0.2165227489999999,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
48,175,1419.8360036674483,0.2506185759999999,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
49,200,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
50,300,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
51,400,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
52,500,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
53,600,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
54,700,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
55,800,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
56,900,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
57,1000,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
58,1500,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
59,2000,1419.8360036674483,0.261927515,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.2,2000
60,0,2385.008139095197,0.0005086229999999858,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",10,0.3,2000
61,10,1545.4566783243015,0.018574003000000117,"[3, 6, 1, 2, 7, 5, 8, 0, 9, 4]",10,0.3,2000
62,25,1307.5838351930106,0.04277694100000007,"[3, 6, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
63,50,1306.2221321581449,0.07843613800000004,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
64,75,1306.2221321581449,0.11417690200000008,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
65,100,1306.2221321581449,0.15132055599999994,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
66,125,1306.2221321581449,0.1878203519999999,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
67,150,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
68,175,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
69,200,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
70,300,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
71,400,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
72,500,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
73,600,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
74,700,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
75,800,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
76,900,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
77,1000,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
78,1500,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
79,2000,1306.2221321581449,0.2030952140000002,"[6, 3, 9, 0, 2, 1, 8, 5, 7, 4]",10,0.3,2000
80,0,2385.008139095197,0.0005628810000000151,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",10,0.4,2000
81,10,1446.780048534783,0.020302760999999947,"[3, 6, 1, 2, 8, 5, 7, 0, 9, 4]",10,0.4,2000
82,25,1419.8360036674483,0.04657930999999982,"[6, 3, 2, 1, 8, 5, 7, 0, 9, 4]",10,0.4,2000
83,50,1386.5637396193292,0.08678290899999963,"[6, 3, 0, 2, 1, 8, 5, 7, 9, 4]",10,0.4,2000
84,75,1338.6049395053963,0.12408596299999974,"[3, 9, 0, 1, 8, 2, 5, 7, 4, 6]",10,0.4,2000
85,100,1338.6049395053963,0.16305873999999987,"[3, 9, 0, 1, 8, 2, 5, 7, 4, 6]",10,0.4,2000
86,125,1306.2221321581449,0.19979015299999991,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
87,150,1306.2221321581449,0.23732377799999993,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
88,175,1306.2221321581449,0.2750167959999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
89,200,1306.2221321581449,0.31494410699999964,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
90,300,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
91,400,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
92,500,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
93,600,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
94,700,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
95,800,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
96,900,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
97,1000,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
98,1500,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
99,2000,1306.2221321581449,0.33113678999999996,"[3, 9, 0, 2, 1, 8, 5, 7, 4, 6]",10,0.4,2000
100,0,2385.008139095197,0.002318728999999742,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",50,0.05,2000
101,10,1306.2221321581446,0.06479933299999985,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
102,25,1306.2221321581446,0.15070944100000006,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
103,50,1306.2221321581446,0.28373952299999994,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
104,75,1306.2221321581446,0.42058494899999976,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
105,100,1306.2221321581446,0.5563468070000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
106,125,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
107,150,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
108,175,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
109,200,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
110,300,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
111,400,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
112,500,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
113,600,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
114,700,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
115,800,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
116,900,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
117,1000,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
118,1500,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
119,2000,1306.2221321581446,0.6028029529999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.05,2000
120,0,2385.008139095197,0.002103622999999999,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",50,0.1,2000
121,10,1351.7493186544964,0.06384234099999997,"[4, 6, 3, 9, 0, 8, 1, 2, 5, 7]",50,0.1,2000
122,25,1306.2221321581446,0.14948693899999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
123,50,1306.2221321581446,0.2835794319999998,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
124,75,1306.2221321581446,0.42085934599999986,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
125,100,1306.2221321581446,0.5545852299999998,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
126,125,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
127,150,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
128,175,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
129,200,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
130,300,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
131,400,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
132,500,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
133,600,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
134,700,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
135,800,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
136,900,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
137,1000,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
138,1500,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
139,2000,1306.2221321581446,0.6256582000000002,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.1,2000
140,0,2385.008139095197,0.002113805000000024,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",50,0.2,2000
141,10,1424.2765657226948,0.06594355600000013,"[4, 6, 3, 1, 8, 0, 2, 5, 7, 9]",50,0.2,2000
142,25,1386.5637396193292,0.1602789330000003,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
143,50,1386.5637396193292,0.2973418210000003,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
144,75,1386.5637396193292,0.43420039799999977,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
145,100,1386.5637396193292,0.5752084900000005,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
146,125,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
147,150,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
148,175,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
149,200,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
150,300,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
151,400,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
152,500,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
153,600,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
154,700,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
155,800,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
156,900,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
157,1000,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
158,1500,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
159,2000,1386.5637396193292,0.6488889059999998,"[9, 4, 6, 3, 0, 2, 1, 8, 5, 7]",50,0.2,2000
160,0,2385.008139095197,0.0021019820000001133,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",50,0.3,2000
161,10,1436.5022397994696,0.06684189699999976,"[0, 3, 6, 4, 9, 2, 1, 8, 5, 7]",50,0.3,2000
162,25,1307.5838351930104,0.15607856299999945,"[4, 3, 6, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
163,50,1306.2221321581446,0.30081748100000016,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
164,75,1306.2221321581446,0.4405062529999997,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
165,100,1306.2221321581446,0.5787809619999997,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
166,125,1306.2221321581446,0.7171541989999994,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
167,150,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
168,175,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
169,200,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
170,300,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
171,400,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
172,500,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
173,600,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
174,700,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
175,800,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
176,900,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
177,1000,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
178,1500,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
179,2000,1306.2221321581446,0.7393155259999995,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.3,2000
180,0,2385.008139095197,0.0024360579999997967,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",50,0.4,2000
181,10,1393.0738991153912,0.0696932720000003,"[6, 4, 0, 2, 1, 8, 5, 7, 9, 3]",50,0.4,2000
182,25,1306.2221321581446,0.1622000210000003,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
183,50,1306.2221321581446,0.305086706,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
184,75,1306.2221321581446,0.44693420100000036,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
185,100,1306.2221321581446,0.587538522,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
186,125,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
187,150,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
188,175,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
189,200,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
190,300,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
191,400,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
192,500,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
193,600,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
194,700,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
195,800,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
196,900,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
197,1000,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
198,1500,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
199,2000,1306.2221321581446,0.7033084050000005,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",50,0.4,2000
200,0,2385.008139095197,0.004706861999999923,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",100,0.05,2000
201,10,1306.2221321581446,0.1201484869999998,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
202,25,1306.2221321581446,0.283287058,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
203,50,1306.2221321581446,0.5574396139999998,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
204,75,1306.2221321581446,0.8199412529999996,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
205,100,1306.2221321581446,1.0854323369999994,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
206,125,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
207,150,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
208,175,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
209,200,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
210,300,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
211,400,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
212,500,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
213,600,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
214,700,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
215,800,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
216,900,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
217,1000,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
218,1500,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
219,2000,1306.2221321581446,1.1924906819999999,"[4, 6, 3, 9, 0, 2, 1, 8, 5, 7]",100,0.05,2000
220,0,2385.008139095197,0.004600123999999539,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",100,0.1,2000
